;ADSGn.DE;ADSGn.DE;AIRG.DE;AIRG.DE;ALVG.DE;ALVG.DE;BASFn.DE;BASFn.DE;BAYGn.DE;BAYGn.DE;BMWG.DE;BMWG.DE;BEIG.DE;BEIG.DE;BNRGn.DE;BNRGn.DE;CBKG.DE;CBKG.DE;CONG.DE;CONG.DE;1COV.DE;1COV.DE;DHER.DE;DHER.DE;DBKGn.DE;DBKGn.DE;DB1Gn.DE;DB1Gn.DE;LHAG.DE;LHAG.DE;DPWGn.DE;DPWGn.DE;DTEGn.DE;DTEGn.DE;DWNG.DE;DWNG.DE;EONGn.DE;EONGn.DE;FREG.DE;FREG.DE;HEIG.DE;HEIG.DE;HFGG.DE;HFGG.DE;HNKG.DE;HNKG.DE;IFXGn.DE;IFXGn.DE;SDFGn.DE;SDFGn.DE;LXSG.DE;LXSG.DE;LINI.DE;LINI.DE;MRCG.DE;MRCG.DE;MTXGn.DE;MTXGn.DE;MUVGn.DE;MUVGn.DE;PSHG_p.DE;PSHG_p.DE;PSMGn.DE;PSMGn.DE;PUMG.DE;PUMG.DE;QIA.DE;QIA.DE;RWEG.DE;RWEG.DE;SZGG.DE;SZGG.DE;SAPG.DE;SAPG.DE;SATG.DE;SATG.DE;SIEGn.DE;SIEGn.DE;ENR1n.DE;ENR1n.DE;SHLG.DE;SHLG.DE;SY1G.DE;SY1G.DE;TKAG.DE;TKAG.DE;VOWG.DE;VOWG.DE;VNAn.DE;VNAn.DE;WDIG.H;WDIG.H;ZALG.DE;ZALG.DE
;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume;Close Price;Accumulated Volume
06.06.12;57,26;993390;26,48;164557;71,99;2883860;54,66;4018580;47,86146;3046165,258;58,51;3325975;51,21;743838;29,99997;440925,4409;10,141877;6534996,911;58,017902;810086;NULL;NULL;NULL;NULL;24,180011;10331785,55;38,175;1674047;5,902134;5343875,406;13,045;4968294;7,802;16808465;12,068649;595411,5157;12,688365;10503120;24,836642;1648708,649;33,915;1516371;NULL;NULL;42,47;229632;6,18;9103857;31,445;1390286;51,36;581183;NULL;NULL;37,285;1119014;57,53;226711;100,3;1381968;40,3;567124;16,835;528768;23,75;146310;12,723183;497720,6677;27,394508;3380868;35,685;308666;45,43;4500697;11,2;1148;56,754127;3682499;NULL;NULL;NULL;NULL;22,67;373719;13;5283135;117,45;143941;NULL;NULL;14,02;NULL;NULL;NULL
07.06.12;58,81;976134;27,25;151228;72,67;2268233;55,75;3978275;48,948885;3652841,443;59,58;3114859;52,15;507138;30,336636;382926,3829;10,71778;11226115,69;60,530699;687964;NULL;NULL;NULL;NULL;24,418363;8112303,474;38,96;1453588;5,894283;5146291,055;13,195;3230343;7,796;12586531;11,9345;180682,8164;12,486615;9049062;25,296641;1177612,178;34,54;967334;NULL;NULL;43,475;149573;6,295;7573426;31,42;1099865;52,95;687159;NULL;NULL;37,51;820504;59,29;106188;101;768954;40,74;475949;17,395;530557;24,495;251000;12,932988;512217,1057;26,917916;3083876;36,285;385583;45,38;2760128;11,4975;5892;56,806539;3101063;NULL;NULL;NULL;NULL;23,03;267214;12,515;6843486;118,75;119535;NULL;NULL;14,44;NULL;NULL;NULL
08.06.12;58,19;777554;26,96;85253;72,44;1917605;55,47;2750089;48,678259;2228403,762;58,82;2083147;52,54;486506;30,026637;443883,4439;10,381213;5673965,874;60,235602;473791;NULL;NULL;NULL;NULL;24,294931;6480458,091;38,92;1258297;5,882151;4925173,747;13,2;3010777;7,834;13515456;11,637455;309702,6118;12,644506;9488033;25,609974;1451257,451;34,06;783222;NULL;NULL;43,28;125112;6,204;6841728;30,915;1012248;50,57;844391;NULL;NULL;37,165;741752;58,79;137525;101,5;877104;40,44;337798;17,29;518092;24,18;156460;13,197742;502562,4433;27,323019;2965430;35,575;205392;45,505;2597548;11,765;9572;57,007454;2651897;NULL;NULL;NULL;NULL;23,03;226820;12,035;7734782;117,55;87161;NULL;NULL;14,545;NULL;NULL;NULL
11.06.12;57,9;867331;26,9;88566;72,64;2429784;55,83;4145510;49,263796;3920606,242;58,77;2505321;52,19;502241;30,096637;287163,2872;10,216669;8434305,533;60,351853;360913;NULL;NULL;NULL;NULL;24,162986;10082774,37;38,645;1197622;5,770103;5905499,664;13,12;3441918;7,873;17601595;11,143977;638211,1309;12,569946;8586099;25,933307;2508929,509;33,755;1094010;NULL;NULL;43,705;140179;6,236;8344527;30,695;848192;51,06;798004;NULL;NULL;37,105;482026;59,1;102156;101,7;945863;41,405;929167;17,195;482666;24,19;110090;13,047882;488437,7088;27,232467;3698918;35,03;305218;46,215;3757016;11,96125;3996;56,841481;3183817;NULL;NULL;NULL;NULL;23,135;279356;11,695;5782205;118,5;117812;NULL;NULL;14,67;NULL;NULL;NULL
12.06.12;57,73;939495;26,735;168029;72,18;2362191;55,83;3266662;50,011708;3248573,563;58,58;2377663;51,92;535049;29,736637;400986,401;10,074563;6300580,271;60,638008;445434;NULL;NULL;NULL;NULL;23,928889;9314190,386;38,96;1074300;5,735846;7384069,891;13,21;3373310;8,01;20633658;11,389738;833695,5498;12,824328;11955624;26,609973;2392406,392;33,97;1123402;NULL;NULL;43,5;134195;6,129;9812035;30,82;989288;50,09;695747;NULL;NULL;37,24;466514;59;121903;101,45;822221;41,31;580349;17,175;559549;23,895;176470;13,012914;521751,3977;27,413572;3206016;34,63;314162;46,015;3725442;11,86;480;57,487903;3864632;NULL;NULL;NULL;NULL;23,225;443378;11,64;4552604;118,85;77371;NULL;NULL;14,84;NULL;NULL;NULL
13.06.12;57,54;682655;26,54;92772;72,53;1909594;55,79;3370210;50,631688;3481521,601;57,81;2981678;52,31;478942;29,763304;338310,3383;9,999771;5290832,382;59,198291;607434;NULL;NULL;NULL;NULL;23,822482;6933274,471;38,9;998370;5,738701;5985342,17;13,16;3334344;8,056;14484377;11,557524;514299,6963;13,061166;11599499;26,629973;2504045,504;33,595;900097;NULL;NULL;43,65;187273;6,16;7497553;30,69;1155558;49,545;743484;NULL;NULL;37,605;559598;58,27;125049;101,55;809091;40,95;648165;16,935;356258;23,795;133500;13,0279;418895,4435;27,63757;3100747;34,04;328577;46,05;3621603;11,825;4348;56,684243;4018525;NULL;NULL;NULL;NULL;23,33;356983;11,735;5205652;116,35;101634;NULL;NULL;15,035;NULL;NULL;NULL
14.06.12;56,46;1470873;26,205;160870;73,1;2775279;55,1;3887430;51,330395;3550489,536;56,29;3672086;52,6;472630;29,326637;339795,3398;10,052125;6339813,03;56,765974;594852;NULL;NULL;NULL;NULL;23,677768;9595379,791;39,455;1365505;5,724427;4773654,859;13,25;4222300;8,104;16036709;11,592068;883471,6848;13,175199;8594667;26,96664;1961794,962;33,095;1066366;NULL;NULL;43,6;153099;5,958;9208698;30,675;774893;48,75;645052;NULL;NULL;37,33;551948;57,95;103753;102,85;1066814;40,57;466110;17,125;264831;23,385;228520;13,087844;536438,5023;27,780548;2834901;34,05;253237;45,665;3201543;11,75875;12672;56,640566;3377151;NULL;NULL;NULL;NULL;23,35;280423;11,58;3736070;114,9;81611;NULL;NULL;14,995;NULL;NULL;NULL
15.06.12;57,9;1786888;26,16;510537;74,7;6029426;55,91;10158377;52,658923;8764973,91;55,96;5844449;52,08;1082821;29,333304;470349,4703;10,620549;11908375,16;58,026844;568147;NULL;NULL;NULL;NULL;24,243855;17091898,85;39,75;9185622;5,83362;8914331,353;13,29;9124156;8,121;40253135;11,616743;989764,7265;13,350634;27931981;27,109973;5392298,392;33,935;1753895;NULL;NULL;43,06;136744;5,934;23367804;31,03;1498446;49,995;1084339;NULL;NULL;38,085;1394522;57,99;114447;103,9;2077095;40,05;709211;17,465;591356;23,505;269480;12,987937;847397,4012;28,33816;7568095;35,27;567726;46,465;9689010;12,265;14652;58,169267;10769339;NULL;NULL;NULL;NULL;23,39;446785;11,98;7734693;116,8;103452;NULL;NULL;14,665;NULL;NULL;NULL
18.06.12;57,84;945332;26,725;180233;73,88;2849494;56,1;3484362;52,471945;3067871,496;57,14;3252808;52,74;386221;29,443304;396594,3966;10,149356;11356866,72;58,062614;411529;NULL;NULL;NULL;NULL;23,971452;8307232,406;40;1216414;5,862168;4907253,951;13,46;4760625;8,097;12456897;11,478566;2503467,652;13,337476;8900125;27,609972;1999297,999;34,365;796781;NULL;NULL;43,565;72753;6,123;11296580;31,375;937099;50,31;568651;NULL;NULL;38,765;591930;59,39;115858;103,75;809778;40,53;441554;17,45;335547;23,835;152270;13,012914;336439,8505;28,157055;2514819;35,435;237607;46,695;2952036;12,325;4808;57,837321;3801123;NULL;NULL;NULL;NULL;23,8;345265;12,2;4432516;116,75;71782;NULL;NULL;14,96;NULL;NULL;NULL
19.06.12;59,11;624363;26,785;64234;75;2705265;57,19;2689532;53,918565;2430637,286;57,93;2270671;53,52;743500;30,083303;280065,2801;10,50836;6697810,211;59,734831;449996;NULL;NULL;NULL;NULL;24,358775;7309241,146;40,53;855544;6,152635;8764364,982;13,51;5685983;8,266;13845114;11,557524;1853783,11;13,565542;7165007;27,593306;1587148,587;35,87;1099207;NULL;NULL;44,495;134842;6,286;7259349;31,84;859522;52,07;501309;NULL;NULL;39,61;828716;59,38;158503;105,7;797886;41,095;550131;18,13;388042;24,29;111590;13,15778;395860,4167;28,757561;2402339;36,625;176575;47,68;3893739;12,125;2928;58,658452;2725275;NULL;NULL;NULL;NULL;23,85;383568;12,4;4638787;119,05;71656;NULL;NULL;14,95;NULL;NULL;NULL
20.06.12;58,99;567582;26,64;60592;76;2045915;56,87;2349019;53,269062;1930544,307;58,07;1943565;52,67;788581;30,20997;375312,3753;10,590632;5314418,271;60,942047;672026;NULL;NULL;NULL;NULL;24,618409;5817342,602;40,685;692111;6,282525;6874879,498;13,665;3004843;8,404;15106033;12,139842;2773494,674;13,881326;10049676;27,329973;1292830,293;37,12;1285952;NULL;NULL;43,61;108570;6,398;6584853;32,85;1325260;53,1;773459;NULL;NULL;39,155;464366;59,29;119018;106,65;523942;41,45;515255;18,27;433784;24,575;204160;13,102831;274140,9893;29,729809;3434492;37,04;290710;47,665;2438489;12,02125;884;58,876838;2096683;NULL;NULL;NULL;NULL;23,5;396842;12,835;5127192;119,35;70106;NULL;NULL;14,89;NULL;NULL;NULL
21.06.12;57,93;1082982;26,965;140249;76,36;3019161;56,35;3710254;53,337949;2991704,053;57,58;2398303;52,31;448368;29,449971;321987,322;10,51584;6958597,241;59,913678;490442;NULL;NULL;NULL;NULL;24,503489;7041948,805;39,89;1475779;6,335337;8283198,352;13,565;2788803;8,336;17270627;12,194126;1248102,543;13,797994;10803296;27,449973;1343437,343;37,305;1140678;NULL;NULL;43,535;98852;6,397;6673568;32,285;975072;51,61;447389;NULL;NULL;38,975;464792;59,21;111751;106,2;915155;40,91;474177;18,065;345096;24,13;240360;13,382571;438513,8792;29,396195;3418838;36,46;326023;46,4;5142710;12,055;404;58,256622;3788079;NULL;NULL;NULL;NULL;23,415;366312;12,945;6774094;117,55;68977;NULL;NULL;15,035;NULL;NULL;NULL
22.06.12;56,99;711443;25,715;83790;75,75;2164039;54,09;5414532;52,029103;3211677,734;56,47;1903736;51,86;359130;28,726638;330210,3302;10,456005;5830761,599;57,785401;559215;NULL;NULL;NULL;NULL;24,282162;6314152,645;40,045;919169;6,400282;6559295,483;13,39;2760188;8,471;18030750;12,189191;439926,2801;13,912027;8464814;27,249973;1197505,198;36,505;926852;NULL;NULL;43,385;100113;6,167;8582615;32,05;1089519;49,1;763585;NULL;NULL;38,685;345758;58,27;69003;105,7;571966;40,31;606788;17,725;190644;23,825;95060;13,222719;278375,1355;29,481981;2085062;35,49;347219;45,735;3038504;12;4000;57,391814;2642545;NULL;NULL;NULL;NULL;23,48;312238;12,685;4054438;115,65;114831;NULL;NULL;14,84;NULL;NULL;NULL
25.06.12;56,37;683818;26,17;93447;73,66;2131017;52,74;4281414;52,127512;3470603,956;54,94;2306851;50,83;619000;28,746638;294972,295;10,20919;6606696,384;55,075872;610519;NULL;NULL;NULL;NULL;23,298958;8131448,059;39,105;1161999;6,265397;5912407,522;13,18;3060429;8,278;16551020;12,2188;461941,9461;13,48221;8139591;27,269973;1202272,202;34,975;948588;NULL;NULL;42,7;91643;6,071;6463193;31,965;1089530;48,43;490693;NULL;NULL;37,895;625412;57,32;98111;104,4;611202;39,755;761904;17,245;352157;23,53;89960;13,017909;274690,8409;28,538329;2496535;34,5;198609;45,05;3387156;11,805;5320;55,967938;3321023;NULL;NULL;NULL;NULL;23,555;342164;12,2;5681237;112,85;86668;NULL;NULL;14,72;NULL;NULL;NULL
26.06.12;56,29;611560;25,93;48635;74,22;1832163;53,05;2644250;52,462104;2303140,449;53,7;3837315;50,98;542221;28,649971;242673,2427;9,977333;6293189,701;54,414139;574814;NULL;NULL;NULL;NULL;23,358546;5525167,115;39,035;842773;6,273961;3369828,214;13,005;3679144;8,376;9320011;12,465545;895395,9507;13,925185;10791478;27,466639;1369090,369;34,83;609693;NULL;NULL;42,465;127289;5,353;32654224;32,665;1338382;48,875;405766;NULL;NULL;38,06;416068;56,1;130229;105,8;681872;38,335;618930;16,94;347220;23,51;93950;12,95297;277596,0988;29,362833;3048876;34,175;174010;45,135;2176960;11,4975;1720;55,129336;5104483;NULL;NULL;NULL;NULL;23,5;364615;12,025;3222238;112,6;71244;NULL;NULL;14,555;NULL;NULL;NULL
27.06.12;57,49;697396;26,66;30438;75,48;1565314;53,09;3673929;54,105543;3129804,541;54,52;2202471;51,04;551863;27,886639;603462,6035;10,134397;4644749,079;55,505104;394516;NULL;NULL;NULL;NULL;23,984221;5986023,352;39,33;919673;6,340333;3521355,509;13,165;3097299;8,52;11704122;12,583982;440658,8185;14,517279;13953402;26,729973;3274398,274;35,94;598844;NULL;NULL;43,245;59115;5,227;20649123;34,92;3350916;47,625;1428345;NULL;NULL;38,81;508722;56,56;139551;107,6;680476;38,91;717863;17,125;367479;23,545;84560;13,162775;260660,4767;30,120614;2522636;32,495;783783;45,755;2261896;11,39;88;55,627256;2932548;NULL;NULL;NULL;NULL;23,64;202446;12,12;5073203;113;71163;NULL;NULL;14,41;NULL;NULL;NULL
28.06.12;56,47;1029391;26,77;107146;74,69;2230400;51,89;5054205;53,160812;2861600,76;54,16;2183552;50,46;368699;27,736639;377268,3773;9,408909;19280948,38;56,3278;618826;NULL;NULL;NULL;NULL;22,907379;12028346,85;39,46;1049149;6,258974;3918337,35;13,26;3632689;8,463;14297604;12,593852;322167,9489;14,534823;10790607;26,74664;1478569,479;35,415;748671;NULL;NULL;42,48;58384;5,095;15698430;34,84;1423252;46,625;1006810;NULL;NULL;38,42;401306;56,17;107919;107,05;1004633;38,145;622127;16,855;541289;23,2;96600;13,017909;227564,4174;29,777468;3011283;31,37;481455;44,965;3329366;11,26375;1312;55,085659;2961492;NULL;NULL;NULL;NULL;23,34;275134;12,22;5348153;113,5;57648;NULL;NULL;14,505;NULL;NULL;NULL
29.06.12;56,46;2167006;27,97;159729;79,11;4065214;54,7;5544930;55,876914;4518286,344;56,93;3464824;51,15;604620;29,059971;660597,6606;9,992291;12857345,91;58,679635;640823;NULL;NULL;NULL;NULL;24,26088;13829420,4;42,53;2051866;6,503766;7310642,024;13,94;6365410;8,654;18511963;13,102146;662117,4311;14,912009;13921779;27,259973;1676329,676;37,765;1091551;NULL;NULL;43,78;191114;5,332;11865977;36;1561965;49,72;808368;NULL;NULL;39,36;542082;57,94;110289;111,15;1281895;39,145;832850;17,62;555391;22,775;380360;13,172766;462497,4241;30,668695;4663274;32,375;350105;46,545;4343006;11,72375;1168;57,776173;4803949;NULL;NULL;NULL;NULL;23,99;425437;12,835;5593515;118,85;132227;NULL;NULL;14,645;NULL;NULL;NULL
02.07.12;57,4;965596;28,445;89246;80,17;2470079;55,25;3717246;56,565781;2658659,987;57,41;2176732;51,31;647366;29,566637;372075,3721;10,246586;9951449,341;59,564927;401803;NULL;NULL;NULL;NULL;24,695022;7325195,163;42,99;1425274;6,499484;5146122,912;14,06;3846998;8,713;11973699;13,1663;838469,7141;15,109374;7518700;27,463306;1869070,869;38,8;1093497;NULL;NULL;44,585;169555;5,475;10524581;36,12;1174541;50,09;528074;NULL;NULL;39,695;480648;58,59;133146;111,9;909853;40,21;915540;18,02;587551;22,905;177070;13,422534;470699,9389;31,278733;2952437;32,28;287815;47,54;3415185;11,75;10156;58,649716;3479275;NULL;NULL;NULL;NULL;24,29;270957;13,195;5082252;118,05;137821;NULL;NULL;15,1;NULL;NULL;NULL
03.07.12;58,1;775754;28,5;54695;80,97;2361183;56,5;3066108;57,372739;2629131,334;58,94;2547190;52,44;601047;30,286636;405402,4054;10,239107;6731340,4;61,845223;482348;NULL;NULL;NULL;NULL;25,158958;6006354,416;43,415;1410231;6,623664;6884487,445;14,23;2724867;8,706;11792729;13,126821;522583,5605;15,074287;16602458;27,713306;1549228,549;39,085;771974;NULL;NULL;44,93;95413;5,53;7095533;36,925;1424967;52,44;643761;NULL;NULL;39,99;528736;58,8;183390;113,9;853041;41,75;786819;18,45;488364;22,935;206940;13,617353;529565,8387;31,755325;4238601;33,125;499055;47,865;2755810;11,9375;4028;58,92925;2671490;NULL;NULL;NULL;NULL;24,675;407875;13,755;6123876;118,7;237187;NULL;NULL;15,205;300;NULL;NULL
04.07.12;58,58;578010;28,975;85673;80,4;1625029;57,1;3014667;57,451466;2223493,667;58,95;1896566;52,52;254818;30,48997;346401,3464;9,917499;5429988,662;62,650034;422025;NULL;NULL;NULL;NULL;24,861018;4770343,928;43,06;612309;6,645074;2950766,45;14,245;2278643;8,665;8060326;12,929425;323693,8172;14,837449;10956190;27,866639;898857,8989;38,975;521043;NULL;NULL;45,185;66782;5,567;4363810;37,355;999338;53,5;545943;NULL;NULL;39,975;283736;58,81;116163;113,35;526532;41,98;378773;18,62;298400;22,815;290700;13,677297;333049,2594;31,888771;2502594;33,085;190774;47,6;2383162;11,84;9808;58,955457;1530837;NULL;NULL;NULL;NULL;24,64;164424;13,695;3122240;120,25;69424;NULL;NULL;15,405;NULL;NULL;NULL
05.07.12;59,03;1187486;28,44;107650;79,42;3159889;56,89;4169786;56,929896;3313688,211;59,11;3009595;52,45;346806;30,603303;308124,3081;9,678162;10331137,97;62,524841;649843;NULL;NULL;NULL;NULL;24,45667;10252097,7;42,72;1292427;6,565856;5325337,686;14,145;3654164;8,657;15387080;12,860336;344030,6227;14,806748;10140341;27,793306;1341205,341;38,3;958185;NULL;NULL;45,46;123291;5,476;8916808;36,705;1373506;52,87;975933;NULL;NULL;39,07;763238;59,59;191839;112,65;931108;41,46;2499270;18,63;588156;22,735;170550;13,822162;411874,4836;31,44554;2616627;32,225;244429;47,66;4994400;11,7;8500;59,042811;3682011;NULL;NULL;NULL;NULL;24,455;206831;13,425;5698443;128,3;258217;NULL;NULL;15,575;NULL;NULL;NULL
06.07.12;57,63;1181330;28,04;94922;77,88;2110136;56,1;2856327;56,191825;2695790,549;56,42;3377305;52,31;325839;29,249971;2258972,259;9,341596;8163611,641;61,308683;471775;NULL;NULL;NULL;NULL;23,311727;9026301,491;42,815;820079;6,616527;5708910,156;14,005;2912213;8,502;12140236;13,028123;391268,7099;14,771661;8792828;27,869972;1352248,352;37,45;756118;NULL;NULL;45,1;132787;5,213;12373014;36,7;967344;53,82;865020;NULL;NULL;39,3;547224;58,9;128929;111,6;606114;39,95;876862;18,145;329144;22,41;238780;13,597371;307943,8631;31,250137;2171218;31,125;245363;45,55;5871445;11,71375;8100;58,212945;2532536;NULL;NULL;NULL;NULL;24,07;312305;13,125;4944419;125,35;113251;NULL;NULL;15,645;1300;NULL;NULL
09.07.12;57,35;939862;28,5;85642;78,01;1715358;55,46;3128498;56,201665;2514225,761;56,39;1858782;51,84;354824;29,033304;562470,5625;9,356554;5477646,184;60,020986;365091;NULL;NULL;NULL;NULL;23,094656;7170256,412;42,46;887663;6,734284;5283643,93;14,04;2553770;8,543;9708589;12,830727;364004,7053;14,837449;8208219;27,933305;1234738,235;37,52;771820;NULL;NULL;45,37;153931;5,149;7678136;36,485;1062561;53,13;592419;NULL;NULL;39,31;481684;60,26;219908;111,4;595109;39,33;821957;17,6;566493;22,05;154130;13,7822;301385,1253;31,240606;2232781;29,83;414784;44,71;3873977;11,5675;1752;58,038236;2431933;NULL;NULL;NULL;NULL;24,6;430959;13,415;5273227;125,1;92766;NULL;NULL;15,51;NULL;NULL;NULL
10.07.12;58,3;934769;28,36;102154;78,49;1987112;55,38;2857822;56,496894;2037822,568;57,25;1856226;53,17;596185;29,366637;619497,6195;9,386471;6196096,405;61,523299;350056;NULL;NULL;NULL;NULL;22,81374;9277226,31;42,86;1121385;6,84205;5611592,03;14,28;4319401;8,581;8532623;13,077472;318815,2939;15,052357;5963162;28,129972;1024606,025;38,3;821178;NULL;NULL;45,98;120331;5,276;9169382;36,895;1010458;53,87;552213;NULL;NULL;39,745;459056;61,07;190887;112,2;761792;39,795;622161;18,005;427100;22,37;143350;13,617353;478750,3057;31,583752;2220692;30,505;409736;45,35;3557584;11,75;20892;58,483743;2430420;NULL;NULL;NULL;NULL;25,06;370027;13,945;7452599;127,2;74955;NULL;NULL;15,285;NULL;NULL;NULL
11.07.12;57,29;894467;27,025;173892;78,3;1715790;54,97;3045275;56,506735;1510096,078;56,69;1924342;52,92;331148;29,476637;392853,3929;9,423868;4562752,866;61,076182;397934;NULL;NULL;NULL;NULL;22,660513;6586001,767;42,575;1206911;6,887012;6767013,227;14,135;3101327;8,725;12618644;13,225519;290692,1019;15,368141;8360916;28,399972;1162432,162;37,9;629744;NULL;NULL;45,555;64782;5,157;7770521;37,41;1152129;53,39;563190;NULL;NULL;39,185;487992;60,7;158489;113,45;549359;39,7;519722;17,83;262762;21,905;127220;13,472487;483765,4146;32,074642;2281827;30,2;289195;46,27;3232773;11,805;2712;58,675923;1952913;NULL;NULL;NULL;NULL;24,82;553161;14,3;5310075;125,6;58589;NULL;NULL;15,535;NULL;NULL;NULL
12.07.12;56,46;1239088;26,89;65873;77,73;2185913;54,66;3153543;56,054051;3073900,386;55,84;2796670;52,76;432258;29,863303;647994,648;9,177052;6428078,179;60,682719;405687;NULL;NULL;NULL;NULL;22,20509;9878031,736;41,805;1190193;6,872738;6146235,007;13,98;3103005;8,683;14167591;13,215649;343145,0922;15,144461;8296741;28,273305;1138585,139;37,305;695536;NULL;NULL;45,575;130279;5,083;8285673;37,255;1044298;52,5;494451;NULL;NULL;38,73;490216;61,04;232392;112,35;830369;39,215;446433;17,285;407999;21,83;256220;13,492469;431600,7711;31,80775;2428326;29,79;255761;47,5;16189837;11,75;3480;58,212945;2841554;NULL;NULL;NULL;NULL;24,78;451235;14,185;3934576;127,7;87111;NULL;NULL;15,515;NULL;NULL;NULL
13.07.12;57,91;861743;27,29;62696;79,06;1921700;55,96;3000681;57,372739;2328757,894;57,77;2532760;53,48;288091;30,539969;461520,4615;9,281762;5055117,485;63,249171;508813;NULL;NULL;NULL;NULL;21,792229;10828777,68;42,115;879049;6,954812;6351936,442;14,34;4217572;9,178;37251720;13,817706;457350,1564;15,477788;6813525;28,539971;1273306,273;37,215;1265311;NULL;NULL;45,785;161244;5,23;5998342;37,95;851055;54,33;400693;NULL;NULL;39,05;427668;62,65;214584;114,1;784773;40,37;532300;17,965;224717;22,23;141710;13,727251;208096,2038;32,465447;2697362;30,165;285932;48,9;4694306;11,79875;3132;59,42717;2266249;NULL;NULL;NULL;NULL;25,36;303875;14,51;3533354;132,4;263519;NULL;NULL;15,34;NULL;NULL;NULL
16.07.12;57,69;686898;27,475;50729;79,5;1581903;56,25;2213976;56,654349;2334465,677;57,5;1562187;52,95;313457;30,519969;264840,2648;9,19949;3461297,107;63,884077;378080;NULL;NULL;NULL;NULL;21,639003;7890965,421;41,295;748906;7,05544;3955897,601;14,67;5549722;9,139;13193291;14,251977;456454,494;15,56112;6264756;28,456638;1223314,223;37,56;820177;NULL;NULL;45,91;51545;5,372;10389437;37,97;661404;54,25;352588;NULL;NULL;39,065;531354;62,8;157633;114,7;540568;40,63;320135;17,98;188093;22,3;74250;13,902088;355933,1011;32,603659;1954419;30,22;200335;49,03;2676327;12,1975;8484;59,636821;1833591;NULL;NULL;NULL;NULL;24,42;663024;14,565;3139982;131,4;103204;NULL;NULL;15,715;NULL;NULL;NULL
17.07.12;58,21;707139;27,29;77470;79,58;1485877;56,91;2767891;57,244806;2148501,923;57,62;2058816;53,66;375542;30,45997;269382,2694;9,049905;4435721,181;63,937731;464550;NULL;NULL;NULL;NULL;21,430444;8156514,462;41,11;935114;6,929119;6695122,464;14,38;5573423;9,181;13006387;13,995362;508260,0542;15,631294;5851831;28,663305;798819,7988;36,965;670901;NULL;NULL;46,12;117061;5,27;8619652;38,56;1268289;53,92;472197;NULL;NULL;39,17;332588;63,52;164499;113,2;703002;40,65;468525;17,625;272686;22,555;104100;13,992005;414587,1491;32,470213;1733749;29,46;319316;49,05;2438963;12,25;3260;59,628085;1960824;NULL;NULL;NULL;NULL;24,62;293050;14,685;3717160;130,6;107299;NULL;NULL;15,935;NULL;NULL;NULL
18.07.12;58,35;1738904;27,405;106064;80,8;1515137;57,46;2618005;58,120651;1866875,657;58,84;1790450;54,52;380681;30,793303;267165,2672;9,087301;5695501,694;64,787253;313285;NULL;NULL;NULL;NULL;21,843305;9757450,332;41,635;625905;7,008338;4190561,596;14,775;3987737;9,378;15202694;13,891729;459409,9773;15,749713;5022550;28,999971;1043410,043;37,46;716425;NULL;NULL;46,87;102922;5,437;6485054;39,87;2000321;54,76;409366;NULL;NULL;40,285;486144;63,06;210885;115,95;914785;41,355;398215;17,915;372801;21,465;851280;14,251763;375721,0182;32,551234;2274517;29,69;188415;50,48;3690060;12,25;1004;60,449216;2359220;NULL;NULL;NULL;NULL;25,12;264808;15,04;6956827;131,95;53614;NULL;NULL;15,82;NULL;NULL;NULL
19.07.12;60,19;1650616;27,66;33982;81,03;2078150;58,61;4370233;58,829199;3487991,505;59,66;2609882;55,29;492236;31,049969;366867,3669;9,214448;5460981,434;65,422159;606298;NULL;NULL;NULL;NULL;21,962481;7578020,696;42,41;909519;7,06115;6534348,728;14,935;4509854;9,485;20539029;13,728878;425043,4913;15,565506;10035526;29,239971;1319575,32;38,885;1181675;NULL;NULL;47,63;187091;5,689;14300686;39,72;1797703;56,48;515764;NULL;NULL;41,25;577876;63,07;211365;116,7;935140;42,3;620534;18,285;365550;21,79;294740;14,171838;523221,8415;32,29864;2762763;30,125;304718;51;3929129;12,3575;17628;61,252876;3715737;NULL;NULL;NULL;NULL;25,595;305602;15,11;7642345;132,65;74030;NULL;NULL;16,18;100;NULL;NULL
