Date,ADSGn.DE Close,ADSGn.DE Volume,AIRG.DE Close,AIRG.DE Volume,ALVG.DE Close,ALVG.DE Volume,BASFn.DE Close,BASFn.DE Volume,BAYGn.DE Close,BAYGn.DE Volume,BMWG.DE Close,BMWG.DE Volume,BEIG.DE Close,BEIG.DE Volume,BNRGn.DE Close,BNRGn.DE Volume,CBKG.DE Close,CBKG.DE Volume,CONG.DE Close,CONG.DE Volume,1COV. Volume,1COV.DE Volume,DHER.DE Close,DHER.DE Volume,DBKGn.DE Close,DBKGn.DE Volume,DB1Gn. Volume,DB1Gn.DE Volume,LHAG.DE Close,LHAG.DE Volume,DPWGn.DE Close,DPWGn.DE Volume,DTEGn.DE Close,DTEGn.DE Volume,DWNG.DE Close,DWNG.DE Volume,EONGn.DE Close,EONGn.DE Volume,FMEG.DE Close,FMEG.DE Volume,FREG.DE Close,FREG.DE Volume,HEIG.DE Close,HEIG.DE Volume,HFGG.DE Close,HFGG.DE Volume,HNKG.DE Close,HNKG.DE Volume,IFXGn.DE Close,IFXGn.DE Volume,SDFGn.DE Close,SDFGn.DE Volume,LXSG.DE Close,LXSG.DE Volume,LINI.DE Close,LINI.DE Volume,MBGn.DE Close,MBGn.DE Volume,MRCG.DE Close,MRCG.DE Volume,MTXGn.DE Close,MTXGn.DE Volume,MUVGn.DE Close,MUVGn.DE Volume,PSHG_p.DE Close,PSHG_p.DE Volume,PSMGn.DE Close,PSMGn.DE Volume,PUMG.DE Close,PUMG.DE Volume,QIA.DE Close,QIA.DE Volume,RWEG.DE Close,RWEG.DE Volume,SZGG.DE Close,SZGG.DE Volume,SAPG.DE Close,SAPG.DE Volume,SATG.DE Close,SATG.DE Volume,SIEGn.DE Close,SIEGn.DE Volume,ENR1n. Volume,ENR1n.DE Volume,SHLG.DE Close,SHLG.DE Volume,SY1G. Volume,SY1G.DE Volume,TKAG.DE Close,TKAG.DE Volume,VOWG.DE Close,VOWG.DE Volume,VNAn.DE Close,VNAn.DE Volume,WDIG.H Close,WDIG.H Volume,ZALG.DE Close,ZALG.DE Volume,.GDAXI Close,.GDAXI Volume,nr_nans
2014-04-02,79.6,794470.0,52.57,101170.0,123.15,1196771.0,80.37,2037448.0,96.02799,1085048.7,92.65,1574234.0,71.09,327495.0,44.499956,311058.3111,14.085,11983818.0,160.067886,383391.0,,,,,28.363948,6442504.892,56.59,1358653.0,14.034517,3883671.954,28.43,9051213.0,11.655,6430519.0,15.628812,874438.058,12.482229,6381175.0,50.49,731688.0,37.233296,1125325.125,63.99,727044.0,,,71.65,64818.0,8.898,7442754.0,23.675,1250323.0,55.58,530518.0,,,58.20128,2577731.0,60.1,714226.0,68.3,100706.0,159.0,552958.0,77.24,382536.0,33.355,553037.0,20.5,39300.0,15.370724,253133.9616,28.109396,1547291.0,29.2,641868.0,58.83,1472060.0,25.0,184.0,88.685635,1227915.0,,,,,36.17,271492.0,19.8,2240310.0,185.7,58958.0,18.397278,99948.51311,30.985,500.0,,,9623.36,73975965.0,14
2014-04-03,79.13,771663.0,53.07,212261.0,122.95,1723112.0,80.03,2069616.0,96.893994,1745416.855,93.04,1419855.0,71.03,393932.0,44.916622,176058.1761,14.12,11220747.0,158.86067,383237.0,,,,,28.044726,10801743.6,57.06,483467.0,14.045222,3139859.601,28.055,5089859.0,11.59,6783296.0,15.658422,492399.5343,12.442756,7080625.0,52.18,1683532.0,37.433296,1262569.263,63.91,645935.0,,,72.28,50080.0,8.835,6447527.0,23.425,1542904.0,55.81,789287.0,,,58.46092,3201619.0,60.6,559718.0,67.69,97820.0,158.7,600163.0,77.17,288048.0,33.155,484090.0,20.705,42300.0,15.410687,442599.7292,27.942589,2228095.0,29.595,292734.0,58.99,1811988.0,25.3625,124.0,89.226511,2218102.0,,,,,36.16,227862.0,19.835,2119843.0,185.1,38947.0,18.28578,92346.40362,31.15,170.0,,,9628.82,76385766.0,14
2014-04-04,78.6,873575.0,54.06,144612.0,123.55,1422161.0,80.77,2504289.0,97.425405,1343666.008,93.85,991988.0,70.99,349682.0,45.266621,229425.2294,14.42,10711857.0,159.263075,341621.0,,,,,28.172415,7457083.349,56.78,585100.0,14.459157,5872835.164,28.135,3240931.0,11.66,7761936.0,15.692966,518678.7156,12.491,6739910.0,51.5,1436958.0,37.183296,1073620.074,66.66,2288332.0,,,72.6,47290.0,8.742,7713723.0,23.725,1042660.0,55.75,470080.0,,,59.583236,4051638.0,60.5,541016.0,68.65,75256.0,160.25,711997.0,78.0,323089.0,33.165,484913.0,20.58,59160.0,15.37572,404721.5979,28.02361,1844043.0,30.065,256517.0,59.15,1889335.0,25.4,1200.0,90.001766,1871325.0,,,,,36.175,195647.0,20.115,1951978.0,187.35,60775.0,18.432958,98667.10754,30.865,280.3333333333333,,,9695.77,75314032.0,15
2014-04-07,77.16,1195860.0,53.2,192974.0,121.25,1953558.0,78.89,2607921.0,94.984849,1959194.996,91.83,1308552.0,70.32,393127.0,44.966622,202560.2026,14.205,8865395.0,154.791905,405673.0,,,,,27.602072,6747610.639,56.02,482889.0,14.216506,4296244.816,27.37,4575849.0,11.495,10215895.0,15.594268,314024.9185,12.26732,8019448.0,50.86,867096.0,37.01663,952755.9528,64.9,2123787.0,,,70.38,81843.0,8.588,6985684.0,23.245,1107715.0,54.42,475440.0,,,58.578177,3963281.0,59.95,487246.0,68.15,72828.0,158.95,641211.0,76.76,295151.0,32.45,652376.0,20.495,66010.0,15.120956,360908.7285,27.494592,2708016.0,29.385,162766.0,58.17,2336596.0,25.209984447528072,1294.0833686959868,87.748116,2219209.0,,,,,36.175,219585.0,19.71,2065915.0,185.1,64855.0,18.374979,84506.62311,30.465,390.66666666666663,,,9510.85,78799997.0,17
2014-04-08,77.81,967103.0,51.43,217233.0,121.75,1904338.0,79.25,2321102.0,94.246778,1745218.703,91.42,1620318.0,69.09,664784.0,44.533289,211578.2116,13.77,13142901.0,152.377474,550622.0,,,,,27.495664,5844349.66,55.73,967458.0,13.906055,6037096.458,27.015,4888930.0,11.4,9014399.0,15.441286,521467.0221,12.227847,8066868.0,50.85,784572.0,36.86663,974421.9744,63.52,1181898.0,,,70.39,61764.0,8.43,10347079.0,23.305,1557697.0,54.73,552824.0,,,58.544675,4182062.0,59.025,630418.0,68.0,66587.0,159.1,773269.0,75.62,489716.0,31.85,1507558.0,20.595,64430.0,15.115961,440750.8411,27.29919,2343082.0,30.12,432582.0,58.22,2160270.0,24.735,924.0,88.370124,2395309.0,,,,,36.42,314904.0,19.955,2447799.0,185.2,50243.0,18.187661,67754.1792,27.76,501.0,,,9490.79,86190932.0,14
2014-04-09,78.16,754956.0,51.05,114160.0,121.3,1447624.0,78.84,1789185.0,94.000754,1385425.188,91.29,1369298.0,70.32,535254.0,44.133289,239922.2399,13.905,7390529.0,153.048149,358005.0,,,,,27.568021,5123057.984,55.2,540553.0,13.941739,3868966.484,27.31,3220940.0,11.38,9727375.0,15.312979,732115.8809,12.166445,7878330.0,50.41,689483.0,36.116631,1187521.188,64.08,604687.0,,,70.64,83680.0,8.463,6209073.0,23.215,997677.0,54.69,330505.0,,,58.988576,5537609.0,58.4,641228.0,68.6,58605.0,160.25,634434.0,78.92,645069.0,31.83,711791.0,20.75,45480.0,15.080993,431335.9564,27.38021,2049675.0,30.675,544641.0,58.4,1979471.0,25.25,780.0,88.496328,1323310.0,,,,,36.42,197150.0,20.255,2673066.0,193.1,129054.0,18.25902,62533.26431,30.295,534.0,,,9506.35,69917062.0,14
2014-04-10,78.39,875639.0,50.1,184545.0,120.35,1791301.0,79.31,2876828.0,93.115069,1474844.4,90.51,1295717.0,70.48,412970.0,43.949956,222105.2221,13.6,11349528.0,152.377474,375270.0,,,,,27.295618,6525424.431,54.54,679004.0,13.923897,4803127.452,26.96,3458179.0,11.28,8821236.0,15.387003,500481.7732,12.144516,7441745.0,50.29,703080.0,36.36663,1046410.046,63.88,1180207.0,,,70.09,50490.0,8.384,5242014.0,22.925,1631218.0,55.48,1609542.0,,,56.358672,5595585.0,58.1,573354.0,68.18,88971.0,160.35,794760.0,78.9,423496.0,31.885,847046.0,20.885,116700.0,14.831225,511543.9949,27.494592,2729966.0,30.435,200907.0,58.3,2125930.0,24.9875,1448.0,87.676,1730168.0,,,,,36.785,253560.0,20.03,2039671.0,192.6,92554.0,18.062782,77563.71438,30.705,200.0,,,9454.54,77873722.0,14
2014-04-11,78.17,1172698.0,49.765,295318.0,119.5,2344409.0,77.62,2940443.0,91.333857,2576874.184,90.21,1779345.0,69.66,401552.0,43.016624,276093.2761,13.28,14566524.0,148.487556,586681.0,,,,,26.776351,11095365.18,53.56,960561.0,13.570625,5005325.916,26.445,4577386.0,11.225,12130047.0,15.169867,591237.5035,11.982238,10135657.0,49.15,936039.0,35.549964,1870723.871,62.82,775514.0,,,69.94,68081.0,8.143,10432573.0,22.77,1401180.0,54.31,564042.0,,,55.403866,4565594.0,56.95,820610.0,67.49,91997.0,159.55,893259.0,79.31,569848.0,30.615,1239781.0,20.72,35130.0,14.82623,621501.7979,27.384976,2672566.0,30.81,487656.0,56.96,3051315.0,24.92,1532.0,87.017934,2186141.0,,,,,35.845,474714.0,19.68,2672031.0,190.2,75756.0,18.022643,133294.2062,29.0,300.0,,,9315.29,100489724.0,14
2014-04-14,78.35,843649.0,49.0,362189.0,119.3,2177769.0,78.21,2260766.0,92.140815,1734420.965,90.14,1178870.0,70.15,452763.0,42.966624,182958.183,12.97,14082732.0,147.459187,560670.0,,,,,27.010447,7060073.724,53.31,668781.0,13.195943,7631947.091,25.995,5449115.0,11.35,7008829.0,15.05143,411713.927,11.99101,13886779.0,49.4,719404.0,35.649964,1206004.206,63.24,734516.0,,,71.64,49922.0,8.154,7761714.0,23.38,1405804.0,54.43,474941.0,,,55.462495,3743290.0,58.05,697930.0,68.43,124595.0,160.5,849458.0,78.2,431378.0,30.325,1448869.0,21.1,133770.0,14.701346,474588.3817,27.280126,4378026.0,31.0,318098.0,57.6,2299746.0,24.92,10592.0,86.855671,1656332.0,,,,,35.05,743947.0,19.735,2307321.0,188.3,48799.0,17.563268,128321.0521,28.965,200.0,,,9339.17,90916505.0,14
2014-04-15,77.33,901434.0,49.22,166089.0,117.2,2321496.0,76.98,2501408.0,90.054533,2433057.784,88.19,1386384.0,70.15,618931.0,42.283291,329514.3295,12.5,11768505.0,144.061097,532959.0,,,,,26.520973,6980770.006,52.08,692663.0,12.885492,5133458.973,25.805,4320505.0,11.05,11126376.0,15.076104,390562.5145,11.833118,8452294.0,48.51,1131050.0,35.149965,1157026.157,62.04,960339.0,,,70.61,55407.0,7.926,7886731.0,23.065,1902898.0,53.15,600556.0,,,53.594761,4436817.0,56.55,621118.0,67.83,105396.0,159.1,835585.0,76.86,249995.0,29.595,1028955.0,20.885,49290.0,14.431596,492261.6331,27.103787,3378140.0,30.22,313743.0,57.5,3086256.0,25.5,1152.0,85.539539,2077644.0,,,,,34.59,370426.0,19.275,2571716.0,185.45,56157.0,17.590028,81265.55268,28.8,300.0,,,9173.71,88156792.0,14
2014-04-16,76.77,1496214.0,50.61,190400.0,118.25,1758522.0,78.07,2326077.0,91.451948,2078390.806,90.41,1480554.0,70.78,455358.0,42.816624,165921.1659,12.83,8858788.0,151.48324,742474.0,,,,,26.70825,5563271.854,52.78,811767.0,13.124575,4753416.097,26.36,3708529.0,11.33,10339939.0,15.347523,522896.6371,11.942765,7804134.0,49.1,843635.0,35.716631,1187206.187,61.99,849611.0,,,70.89,56147.0,8.106,7398190.0,23.155,1278153.0,53.95,451750.0,,,54.708701,3690862.0,57.25,579442.0,69.1,137736.0,160.55,736782.0,78.54,299343.0,31.06,1014424.0,20.7,48650.0,14.706341,535280.0584,27.384976,4225399.0,30.5,259665.0,58.43,3167071.0,25.3125,3220.0,87.10808,1742727.0,,,,,34.42,618932.0,19.62,1944765.0,190.85,50648.0,17.830865,105697.4613,29.96,640.0,,,9317.82,78803187.0,14
2014-04-17,75.57,2201107.0,51.25,149560.0,119.05,1962929.0,79.36,2537136.0,92.101451,1738613.65,92.12,1470764.0,70.88,577556.0,43.249957,189246.1892,13.035,9729507.0,154.165942,683979.0,,,,,27.146648,7905122.1,53.32,636363.0,13.349384,3926846.766,26.6,3257795.0,11.39,7514212.0,15.327784,304278.0039,12.04364,8506231.0,49.08,792902.0,35.699964,1035631.036,61.75,825700.0,,,71.42,41322.0,8.409,8973218.0,23.3,1340589.0,54.12,365304.0,,,56.358672,4520765.0,57.5,541118.0,69.34,97824.0,165.4,1461894.0,80.26,472980.0,31.105,562028.0,20.67,50230.0,14.946119,434424.1773,25.883712,6214349.0,30.52,181643.0,57.73,5114629.0,25.125,460.0,87.820233,1684009.0,,,,,34.75,362101.0,19.875,2158902.0,191.25,60843.0,18.107382,91522.40267,29.93,100.0,,,9409.71,86295237.0,14
2014-04-22,75.7,1356943.0,51.21,138501.0,121.65,2088441.0,81.61,2607322.0,95.772125,2522725.956,94.02,1264123.0,71.51,344905.0,44.249956,228918.2289,13.26,6262709.0,157.474607,452409.0,,,,,27.46587,5917058.439,54.59,716232.0,13.766887,3721575.496,27.33,3764312.0,11.595,9330929.0,15.599203,513581.3427,12.197146,6014223.0,49.475,872437.0,36.41663,1052557.053,62.71,717074.0,,,72.77,63702.0,8.413,6068747.0,23.76,1612568.0,54.83,546885.0,,,57.556367,3218446.0,59.65,702522.0,69.79,121865.0,168.65,969103.0,81.71,402662.0,31.615,341411.0,20.95,48080.0,15.275812,444867.506,26.44609,2700676.0,31.235,150567.0,57.9,3113329.0,24.965,672.0,89.271584,1616502.0,,,,,35.25,329357.0,20.405,2194777.0,195.15,80482.0,18.28578,166800.2151,30.925,425.0,,,9600.09,70194131.0,14
2014-04-23,76.55,1347465.0,50.93,138808.0,121.8,1880409.0,81.47,2085356.0,95.289919,1799066.147,92.68,1079207.0,71.32,409748.0,44.183289,215469.2155,13.33,6217886.0,156.177968,481655.0,,,,,27.28285,4813837.156,54.35,435157.0,13.684814,2527054.142,26.995,4555005.0,11.54,7596869.0,15.490635,488973.9295,12.135744,5435905.0,49.74,669312.0,36.51663,781401.7814,62.36,485346.0,,,72.81,55212.0,8.322,5205112.0,23.86,1299329.0,54.65,398608.0,,,56.8277,2628369.0,59.75,531482.0,70.79,136212.0,167.55,1005871.0,80.01,307030.0,31.325,443144.0,20.915,35450.0,15.165914,690186.0636,26.307878,2122740.0,31.015,105123.0,57.6,2509401.0,24.8575,1972.0,87.856292,1650151.0,,,,,35.49,217338.0,20.4,1710989.0,192.75,55464.0,18.450798,165278.8963,30.8,300.0,,,9544.19,61216915.0,14
2014-04-24,76.73,1092808.0,50.59,203384.0,122.8,1876526.0,82.07,3410755.0,95.467056,2056606.324,91.46,1937576.0,71.15,414886.0,44.333289,269691.2697,13.015,11964277.0,155.864986,594142.0,,,,,27.197724,7838537.191,54.04,499559.0,13.749045,5197117.756,27.2,4103455.0,11.65,8700341.0,15.396872,324634.0601,12.083113,8371359.0,49.74,674185.0,36.433297,921903.9219,61.95,627002.0,,,74.0,61112.0,8.458,8752573.0,24.055,2552162.0,54.42,497358.0,,,56.743945,3259714.0,59.825,581574.0,71.01,147763.0,166.6,1005465.0,79.92,220934.0,31.315,544499.0,20.825,32380.0,15.125952,460565.7212,25.774095,3900033.0,30.86,189426.0,57.48,2612896.0,24.875,2692.0,87.883335,2529782.0,,,,,35.755,322191.0,20.465,3367914.0,192.6,45840.0,18.406198,127351.3095,30.82,50.0,,,9548.68,87813884.0,14
2014-04-25,76.48,936942.0,50.35,118150.0,121.25,1726648.0,81.2,3463448.0,94.246778,1723979.9,89.56,1386902.0,70.86,319903.0,43.299957,161853.1619,12.695,8526502.0,151.036123,933046.0,,,,,26.652918,9622048.526,52.94,561920.0,13.188806,5526050.891,26.51,3569105.0,11.45,12824081.0,15.219216,372054.5219,11.925221,6880790.0,49.545,506062.0,36.049964,927579.9276,61.21,499779.0,,,73.4,40763.0,8.239,6574344.0,24.03,1489826.0,54.26,381608.0,,,55.521123,2702968.0,59.625,393198.0,70.05,113502.0,165.3,700178.0,79.67,293030.0,30.92,376641.0,20.96,41300.0,15.275812,592095.8109,25.64065,2370070.0,30.53,174408.0,56.34,2874287.0,25.4875,840.0,86.513116,1662076.0,,,,,35.315,181593.0,20.015,2160145.0,189.15,43969.0,18.339299,36187.65554,30.165,155.0,,,9401.55,79230193.0,15
2014-04-28,76.14,788362.0,50.38,135249.0,122.05,1483032.0,81.44,2413988.0,97.3762,3270174.119,89.84,903623.0,70.86,373224.0,43.166624,153690.1537,12.685,6406778.0,149.024096,582870.0,,,,,26.750813,6496992.425,53.56,620707.0,13.053207,4481235.288,26.415,2900669.0,11.53,8168382.0,15.327784,345081.3037,12.039254,6721133.0,49.32,523506.0,35.833298,799104.7991,61.88,628159.0,,,73.42,42813.0,8.152,7599800.0,24.185,1139036.0,53.84,317696.0,,,56.107408,2263027.0,59.95,447434.0,69.3,100961.0,167.35,744695.0,79.69,252666.0,31.025,440224.0,21.105,44440.0,15.490613,871867.2421,25.807457,1880107.0,30.575,136350.0,56.74,2153530.0,24.5,792.0,84.367641,3405840.0,,,,,35.49,158071.0,20.11,1563113.0,191.65,32657.0,18.432958,71546.82577,29.435,260.0,,,9446.36,67539093.0,14
2014-04-29,76.84,987553.0,50.03,105250.0,124.45,2140294.0,82.81,3053338.0,99.885643,2981841.184,90.34,1196538.0,71.44,345872.0,43.399957,176862.1769,13.11,10784758.0,150.946699,522310.0,,,,,27.333925,9931758.042,53.45,999448.0,13.238764,4917928.203,26.57,3120005.0,11.82,11644132.0,15.465961,371861.0021,12.201532,8111059.0,49.855,432893.0,36.483297,990462.9905,63.03,608299.0,,,73.68,33271.0,8.523,14435779.0,24.575,1634983.0,54.26,301504.0,,,56.777447,2894486.0,60.625,559350.0,67.61,243956.0,169.95,877658.0,79.14,436890.0,31.5,529200.0,21.045,32800.0,15.755367,602514.1026,26.150603,2662724.0,30.735,142526.0,57.71,2361262.0,24.25,2960.0,84.872459,2583758.0,,,,,35.89,247018.0,20.305,1581396.0,190.0,94940.0,18.30362,76625.36227,29.53,1000.0,,,9584.12,91467885.0,14
2014-04-30,76.93,851023.0,49.49,207862.0,124.85,1657485.0,83.43,3462045.0,98.4095,2570872.731,90.18,1164847.0,72.26,493816.0,43.449957,198603.1986,12.805,7066015.0,150.991411,340184.0,,,,,27.035984,6611781.231,52.79,964086.0,12.903334,5706685.069,27.135,3844351.0,12.085,14495629.0,15.243891,546688.43,12.091885,12237195.0,49.55,630095.0,36.51663,970242.9702,62.52,560102.0,,,73.98,107234.0,8.379,9003054.0,25.205,2457650.0,54.8,434630.0,,,55.889645,4903243.0,60.775,477944.0,67.83,126160.0,166.45,1711679.0,79.35,287222.0,31.515,567161.0,21.28,79320.0,15.785339,413609.7421,26.198262,1985689.0,30.535,114128.0,58.04,2317520.0,23.869041994704503,3179.96987499724,85.6387,2576721.0,,,,,36.375,355534.0,20.52,1975947.0,192.5,75138.0,18.553377,122492.5066,29.51,850.0,,,9603.23,90290936.0,17
2014-05-02,77.14,900264.0,49.255,160746.0,124.1,1791142.0,84.01,5203514.0,98.4095,2059688.343,89.03,1167197.0,71.84,480413.0,43.799956,169329.1693,12.82,7073624.0,148.711114,429816.0,,,,,26.904039,4771619.685,53.36,742784.0,12.77844,4671450.79,26.815,3386789.0,12.215,20565878.0,15.179737,627893.8052,11.491019,11856219.0,49.01,671750.0,35.849964,1015459.015,62.48,651642.0,,,73.57,78580.0,8.274,5709975.0,25.02,1422130.0,54.82,367391.0,,,55.479246,3591544.0,59.825,668848.0,69.3,113466.0,158.05,1289602.0,78.92,260764.0,31.84,593365.0,21.535,102850.0,15.65546,512128.5131,25.926605,2309323.0,30.59,82557.0,57.77,2429222.0,23.0175,1876.0,84.818371,1975931.0,,,,,36.485,168210.0,20.525,1874208.0,188.55,67018.0,18.464178,144634.0288,30.46,700.0,,,9556.02,88062286.0,14
2014-05-05,76.84,720174.0,49.055,231178.0,124.0,1504348.0,81.28,3637548.0,98.4095,1638265.615,88.75,1402990.0,71.95,196239.0,43.716623,104517.1045,12.755,5530804.0,147.593322,400089.0,,,,,26.618868,6196270.773,53.81,661303.0,12.582178,4088047.865,26.72,2966849.0,12.265,9162037.0,15.150128,294542.2344,11.469089,5790518.0,49.16,469149.0,35.783298,878583.8786,62.62,545901.0,,,73.11,22987.0,8.157,5614117.0,25.0,958878.0,54.13,374617.0,,,55.194479,2235158.0,60.375,475218.0,68.22,75200.0,157.75,608365.0,78.63,204625.0,31.49,385400.0,21.34,20250.0,15.805321,464535.0528,25.735968,1689042.0,30.375,134854.0,56.74,2654030.0,22.9,6968.0,84.962605,1843998.0,,,,,36.46,171567.0,20.515,1274677.0,188.6,69295.0,18.597976,44053.22112,30.37,778.1666666666666,,,9529.5,61911606.0,15
2014-05-06,76.84,1305138.0,48.745,170676.0,123.8,1526007.0,80.21,2956813.0,97.494292,2219731.835,88.44,1754563.0,72.29,415831.0,43.099957,183204.1832,12.6,8729885.0,148.576979,634023.0,,,,,25.988936,9326841.06,53.92,658887.0,12.953292,8506847.607,26.745,3294995.0,12.25,8902363.0,15.145193,379557.2145,11.438388,4886544.0,47.89,1271165.0,35.766631,1530988.531,62.34,712976.0,,,72.83,25784.0,8.399,11989340.0,24.94,1176732.0,53.25,552133.0,,,54.574693,3190073.0,60.025,577190.0,67.38,83324.0,156.95,532541.0,76.7,318988.0,31.205,544480.0,21.225,23340.0,15.865265,741780.6333,25.659713,1887772.0,30.3,107384.0,56.29,3056876.0,22.45,660.0,84.656109,2110349.0,,,,,37.13,547038.0,20.58,1665337.0,186.0,49051.0,18.508777,77824.92829,30.31,856.3333333333334,,,9467.53,82062892.0,15
2014-05-07,76.64,1221384.0,48.56,161903.0,125.4,2868296.0,81.24,2799868.0,97.573019,2142401.902,88.19,1650361.0,72.64,331521.0,43.516623,367758.3678,12.135,20170538.0,148.621691,486542.0,,,,,26.005961,6557003.541,53.52,615922.0,12.849808,3931232.485,26.775,3045640.0,12.46,12754202.0,15.258695,505871.9588,11.561193,7880284.0,48.515,794866.0,36.36663,1361758.362,61.26,1489192.0,,,74.42,184698.0,8.414,5585190.0,25.0,1187157.0,53.46,625816.0,,,54.273175,3401946.0,60.25,550236.0,67.04,136266.0,159.1,775296.0,75.21,350469.0,30.88,787128.0,21.075,149870.0,15.900232,744665.669,25.788393,1950522.0,30.495,120270.0,56.05,2919183.0,21.895,2316.0,86.395926,3884514.0,,,,,37.995,397111.0,20.575,2041419.0,184.7,52484.0,18.910172,202719.9302,30.14,934.5,,,9521.3,92732639.0,15
2014-05-08,78.05,1757296.0,48.595,192216.0,121.45,2557882.0,82.39,2862219.0,99.196776,1903596.706,88.3,2225996.0,72.65,606882.0,43.766623,168678.1687,12.03,14115948.0,149.158231,343166.0,,,,,26.461385,7809073.772,55.02,1068477.0,12.946155,2930772.895,27.29,4588439.0,12.49,13855751.0,15.470896,505394.745,11.798031,11899236.0,48.385,783138.0,36.233297,1366708.367,62.07,1205510.0,,,75.08,68934.0,8.64,9518159.0,25.19,1714632.0,54.16,2483251.0,,,54.440685,4131430.0,61.0,454966.0,67.7,80017.0,157.6,916411.0,77.58,362662.0,32.7,1181379.0,21.5,43590.0,16.095051,350532.8072,26.365069,2558942.0,31.23,288353.0,55.47,4123935.0,22.895,2296.0,87.288372,2434841.0,,,,,38.26,257690.0,20.685,2914654.0,188.95,51892.0,18.999371,182550.4048,30.3,1012.6666666666667,,,9607.4,102022506.0,15
2014-05-09,77.27,1055885.0,48.66,81484.0,120.85,1495906.0,82.43,1928151.0,98.606319,1394423.303,88.12,1190803.0,72.43,449873.0,44.083289,99552.09955,11.66,14885628.0,146.386106,357532.0,,,,,26.286877,4579819.06,55.35,835330.0,12.628568,3895912.734,27.3,2888743.0,12.66,13387188.0,15.470896,327332.1925,11.771715,8114436.0,48.875,594256.0,36.899963,859542.8595,61.16,545998.0,,,76.05,77244.0,8.551,4738618.0,25.71,3032067.0,53.8,1023489.0,,,54.038661,3280838.0,61.275,554914.0,67.25,92984.0,156.25,548622.0,77.52,241368.0,32.625,809559.0,21.695,61730.0,16.090056,394070.2693,26.393665,2042972.0,32.685,842819.0,54.84,3816791.0,23.01,892.0,87.144138,1668964.0,,,,,38.1,253796.0,20.615,1902027.0,188.45,40368.0,18.910172,86358.66335,30.265,1090.8333333333335,,,9581.45,80084144.0,15
2014-05-12,77.58,717149.0,49.42,125921.0,121.95,1394006.0,83.5,2133113.0,100.869738,1706315.955,88.7,1627317.0,73.63,331483.0,44.583289,144705.1447,11.68,16130626.0,146.475529,451452.0,,,,,26.431591,5226779.653,55.98,854708.0,13.13528,4905352.539,27.485,4015234.0,12.8,14234651.0,15.52518,346524.0902,11.912064,9214167.0,49.18,554760.0,37.283296,960774.9608,62.16,599691.0,,,76.1,60811.0,8.789,6409027.0,26.22,2689407.0,54.6,650042.0,,,54.675199,3326130.0,60.875,486078.0,67.75,84610.0,156.9,445438.0,78.35,227720.0,32.78,422356.0,21.62,60190.0,16.269889,265012.1044,26.455622,2165916.0,33.055,327069.0,55.9,2969021.0,23.425,712.0,88.947058,2045435.0,,,,,38.135,194622.0,21.27,2725788.0,189.35,48976.0,17.995883,92061.64683,30.97,1169.0,,,9702.46,87508499.0,14
2014-05-13,79.2,1402726.0,52.53,467911.0,121.95,1559134.0,83.49,2436105.0,100.918942,1700368.359,89.45,1701553.0,73.4,366516.0,44.616622,171867.1719,11.815,12618712.0,147.727457,459547.0,,,,,26.669943,5346858.272,56.46,913964.0,13.063912,3540700.314,27.605,3654023.0,12.91,14624067.0,15.49557,354612.4082,11.754172,13672102.0,48.735,859914.0,37.516629,870123.8701,63.0,861976.0,,,75.56,60177.0,8.755,5157730.0,26.39,2831167.0,54.11,1060412.0,,,55.680258,4178277.0,61.875,647370.0,67.62,75272.0,157.0,515561.0,78.68,278686.0,32.76,411472.0,21.55,60310.0,16.284875,360652.5805,26.326942,2847572.0,32.955,240836.0,56.01,2389275.0,23.375,200.0,89.983737,2744558.0,,,,,37.92,189447.0,22.135,8032615.0,187.05,116131.0,17.937904,127476.8715,30.975,80.0,,,9754.43,96844108.0,14
2014-05-14,79.3,1002841.0,51.81,121227.0,122.65,1428266.0,83.69,1977198.0,101.853833,1209416.774,89.25,1295058.0,73.6,374052.0,45.066622,264354.2644,11.645,7560857.0,148.129862,321409.0,,,,,26.550767,4782353.199,55.62,871266.0,13.124575,3196379.33,27.65,4130707.0,12.86,11583009.0,15.638682,374152.8442,11.631367,9369591.0,48.85,506730.0,37.333296,713046.713,62.81,468573.0,,,75.53,47514.0,8.749,3956621.0,26.6,3946653.0,53.58,693063.0,,,55.89802,2561107.0,61.725,519324.0,67.81,42847.0,157.0,513236.0,79.0,291205.0,31.65,547650.0,21.3,76410.0,16.224931,269766.2505,25.755032,4862928.0,33.17,211307.0,56.27,1972032.0,23.25,2716.0,88.865927,2075227.0,,,,,38.085,970044.0,22.385,4499570.0,185.35,68446.0,18.450798,171011.0281,30.725,140.0,,,9754.39,76078993.0,15
